Hour,GEN-ADJ Sum (MW)
20250809_1900,179
20250809_2000,179.5
20250809_2100,179.2
20250809_2200,179.5
20250809_2300,178.9
20250810_0000,179.8
20250810_0100,179.6
20250810_0200,179.6
20250810_0300,179.3
20250810_0400,179.4
20250810_0500,179
20250810_0600,179.1
20250810_0700,179.5
20250810_0800,179.7
20250810_0900,178.8
20250810_1000,180.1
20250810_1100,178.9
20250810_1200,179.9
20250810_1300,179.8
20250810_1400,179.5
20250810_1500,179.5
20250810_1600,179.3
20250810_1700,179.9
20250810_1800,179.9
20250810_1900,179.3
20250810_2000,178.1
20250810_2100,179.2
20250810_2200,179.3
20250810_2300,177.8
20250811_0000,177.7
20250811_0100,178.6
20250811_0200,179.5
20250811_0300,177.7
20250811_0400,177.7
20250811_0500,178
20250811_0600,179.5
20250811_0700,177.6
20250811_0800,177.5
20250811_0900,179.3
20250811_1000,179.2
20250811_1100,179.8
20250811_1200,179.8
20250811_1300,179.7
20250811_1400,179.6
20250811_1500,179
20250811_1600,179.5
20250811_1700,179.4
20250811_1800,179.2
20250811_1900,178.1
20250811_2000,178.1
20250811_2100,179.5
20250811_2200,179.3
20250811_2300,178
20250812_0000,177.7
20250812_0100,177.7
20250812_0200,178
20250812_0300,179.7
20250812_0400,178.9
20250812_0500,179.6
20250812_0600,177.8
20250812_0700,179.7
20250812_0800,178.3
20250812_0900,179.9
20250812_1000,179.6
20250812_1100,179.5
20250812_1200,179.5
20250812_1300,178.4
20250812_1400,177.4
20250812_1500,177.7
20250812_1600,179.3
20250812_1700,179.6
20250812_1800,178.3
20250812_1900,179.9
20250812_2000,179.4
20250812_2100,179.6
20250812_2200,179.5
20250812_2300,179.4
20250813_0000,179.9
20250813_0100,179.3
20250813_0200,178.4
20250813_0300,179.5
20250813_0400,177.5
20250813_0500,177.7
20250813_0600,179.4
20250813_0700,179.4
20250813_0800,179.7
20250813_0900,179.5
20250813_1000,179
20250813_1100,178.7
20250813_1200,179
20250813_1300,177.6
20250813_1400,179.3
20250813_1500,179.1
20250813_1600,179.5
20250813_1700,177.7
20250813_1800,180
20250813_1900,179.3
20250813_2000,179.7
20250813_2100,179.7
20250813_2200,177.7
20250813_2300,178.2
20250814_0000,179.5
20250814_0100,177.7
20250814_0200,179.8
20250814_0300,178
20250814_0400,178.1
20250814_0500,180
20250814_0600,179.2
20250814_0700,178.9
20250814_0800,180
20250814_0900,0
20250814_1000,179.9
20250814_1100,177.9
20250814_1200,180.1
20250814_1300,180.1
20250814_1400,178
20250814_1500,179.7
20250814_1600,178.9
20250814_1700,179.2
20250814_1800,180
20250814_1900,179.7
20250814_2000,178.9
20250814_2100,179.8
20250814_2200,0
20250814_2300,178.9
20250815_0000,0
20250815_0100,178.5
20250815_0200,179.9
20250815_0300,179.3
20250815_0400,178.2
20250815_0500,178.8
20250815_0600,178.4
20250815_0700,179.9
20250815_0800,179.6
20250815_0900,178.4
20250815_1000,179.3
20250815_1100,179.5
20250815_1200,178.5
20250815_1300,177.7
20250815_1400,180
20250815_1500,177.4
20250815_1600,178.2
20250815_1700,179.3
20250815_1800,179.4
20250815_1900,179.5
20250815_2000,179.6
20250815_2100,178.9
20250815_2200,179.5
20250815_2300,178.6
20250816_0000,180.1
20250816_0100,179.1
20250816_0200,178.7
20250816_0300,178.4
20250816_0400,180
20250816_0500,178.3
20250816_0600,178
20250816_0700,178.1
20250816_0800,178.6
20250816_0900,177.7
20250816_1000,177.8
20250816_1100,179.5
20250816_1200,179.6
20250816_1300,179.3
20250816_1400,179.4
20250816_1500,180.1
20250816_1600,179.2
20250816_1700,179.4
20250816_1800,179.7
20250816_1900,179.7
20250816_2000,179.6
20250816_2100,179.4
20250816_2200,178.3
20250816_2300,179.7
20250817_0000,179.5
20250817_0100,179.5
20250817_0200,179.2
20250817_0300,179.8
20250817_0400,177.5
20250817_0500,177.6
20250817_0600,179.3
20250817_0700,178.6
20250817_0800,179.1
20250817_0900,179.4
20250817_1000,179.8
20250817_1100,179.3
20250817_1200,179.9
20250817_1300,180.1
20250817_1400,179.8
20250817_1500,179.8
20250817_1600,179.3
20250817_1700,179.3
20250817_1800,179.6
20250817_1900,177.6
20250817_2000,179.2
20250817_2100,179.6
20250817_2200,179.8
20250817_2300,179.9
20250818_0000,179.4
20250818_0100,179.5
20250818_0200,179.1
20250818_0300,179.1
20250818_0400,178.4
20250818_0500,180
20250818_0600,179.4
20250818_0700,179.3
20250818_0800,178.3
20250818_0900,179.8
20250818_1000,179.9
20250818_1100,179
20250818_1200,179
20250818_1300,179.8
20250818_1400,178.7
20250818_1500,179.1
20250818_1600,179.3
20250818_1700,179.1
20250818_1800,179.6
20250818_1900,179.4
20250818_2000,179.3
20250818_2100,179.3
20250818_2200,178.8
20250818_2300,177.6
20250819_0000,179.4
20250819_0100,179.1
20250819_0200,179.4
20250819_0300,178.5
20250819_0400,178.2
20250819_0500,179.9
20250819_0600,178.2
20250819_0700,180
20250819_0800,177.5
20250819_0900,179.8
20250819_1000,179.7
20250819_1100,179.5
20250819_1200,178.4
20250819_1300,178.9
20250819_1400,180.2
20250819_1500,178.7
20250819_1600,177.6
20250819_1700,179.8
20250819_1800,177.7
20250819_1900,177.6
20250819_2000,177.9
20250819_2100,179.5
20250819_2200,178.2
20250819_2300,177.3
20250820_0000,179.6
20250820_0100,178.4
20250820_0200,178.6
20250820_0300,178.4
20250820_0400,178.3
20250820_0500,178.5
20250820_0600,178
20250820_0700,179.7
20250820_0800,179
20250820_0900,179.7
20250820_1000,179.6
20250820_1100,179.9
20250820_1200,179.4
20250820_1300,178.7
20250820_1400,179.2
20250820_1500,178.9
20250820_1600,178.9
20250820_1700,178.8
20250820_1800,179.1
20250820_1900,179.8
20250820_2000,178.1
20250820_2100,179.3
20250820_2200,179.2
20250820_2300,179.6
20250821_0000,179.5
20250821_0100,179.6
20250821_0200,179.7
20250821_0300,178.2
20250821_0400,178.1
20250821_0500,178.5
20250821_0600,179.1
20250821_0700,178.6
20250821_0800,177.9
20250821_0900,179.6
20250821_1000,179.4
20250821_1100,179.7
20250821_1200,178.6
20250821_1300,179.6
20250821_1400,179.7
20250821_1500,179.5
20250821_1600,178.1
20250821_1700,179.9
20250821_1800,178.6
20250821_1900,178.1
20250821_2000,178.6
20250821_2100,177.9
20250821_2200,179
20250821_2300,179.8
20250822_0000,178.4
20250822_0100,178.5
20250822_0200,178.2
20250822_0300,179.8
20250822_0400,177.9
20250822_0500,178.8
20250822_0600,179.8
20250822_0700,178.7
20250822_0800,179.6
20250822_0900,180
20250822_1000,178.7
20250822_1100,178.5
20250822_1200,179.1
20250822_1300,179.4
20250822_1400,177.6
20250822_1500,179.4
20250822_1600,179.2
20250822_1700,179.5
20250822_1800,177.5
20250822_1900,179.7
20250822_2000,179.9
20250822_2100,178.4
20250822_2200,179.4
20250822_2300,179.4
20250823_0000,178.4
20250823_0100,178.1
20250823_0200,178.3
20250823_0300,179.1
20250823_0400,178.1
20250823_0500,177.6
20250823_0600,178
20250823_0700,179.9
20250823_0800,178.2
20250823_0900,179.7
20250823_1000,177.6
20250823_1100,179.5
20250823_1200,179.9
20250823_1300,179.4
20250823_1400,179.6
20250823_1500,179.8
20250823_1600,179
20250823_1700,178.9
20250823_1800,177.5
20250823_1900,177.6
20250823_2000,178.3
20250823_2100,177.7
20250823_2200,177.6
20250823_2300,177.8
20250824_0000,178.2
20250824_0100,179.1
20250824_0200,179.2
20250824_0300,179.5
20250824_0400,179.7
20250824_0500,179.8
20250824_0600,179.7
20250824_0700,179.5
20250824_0800,178.3
20250824_0900,177.5
20250824_1000,179.4
20250824_1100,179.3
20250824_1200,175.8
20250824_1300,180.1
20250824_1400,178.7
20250824_1500,179
20250824_1600,175.8
20250824_1700,179.3
20250824_1800,179.6
20250824_1900,180.1
20250824_2000,179.7
20250824_2100,179.3
20250824_2200,180
20250824_2300,179.7
20250825_0000,179.3
20250825_0100,179.9
20250825_0200,179.5
20250825_0300,179.2
20250825_0400,177.6
20250825_0500,177.5
20250825_0600,177.5
20250825_0700,179.4
20250825_0800,179.7
20250825_0900,179.7
20250825_1000,179.9
20250825_1100,179.1
20250825_1200,179.8
20250825_1300,179.1
20250825_1400,180
20250825_1500,180.2
20250825_1600,180.1
20250825_1700,179.2
20250825_1800,180
20250825_1900,179.9
20250825_2000,180.1
20250825_2100,180
20250825_2200,179.1
20250825_2300,179.6
20250826_0000,179.3
20250826_0100,179.8
20250826_0200,179.7
20250826_0300,178.4
20250826_0400,179.4
20250826_0500,177.7
20250826_0600,179.1
20250826_0700,179.2
20250826_0800,179.3
20250826_0900,179
20250826_1000,179.5
20250826_1100,179
20250826_1200,178.9
20250826_1300,175.7
20250826_1400,179.1
20250826_1500,179.8
20250826_1600,178.8
20250826_1700,179.3
20250826_1800,178.9
20250826_1900,179
20250826_2000,179.3
20250826_2100,178.9
20250826_2200,179.2
20250826_2300,178.1
20250827_0000,179.6
20250827_0100,179.8
20250827_0200,179.7
20250827_0300,179.2
20250827_0400,179.3
20250827_0500,179.1
20250827_0600,179.4
20250827_0700,179
20250827_0800,179.8
20250827_0900,179.1
20250827_1000,179.3
20250827_1100,179.1
20250827_1200,179.4
20250827_1300,176
20250827_1400,176
20250827_1500,178.8
20250827_1600,179.1
20250827_1700,179.2
20250827_1800,180
20250827_1900,178.7
20250827_2000,179.4
20250827_2100,180.3
20250827_2200,180
20250827_2300,178.9
20250828_0000,180.2
20250828_0100,179.2
20250828_0200,179.9
20250828_0300,178.9
20250828_0400,180
20250828_0500,178.9
20250828_0600,179.4
20250828_0700,179.1
20250828_0800,181.3
20250828_0900,179.1
20250828_1000,179.2
20250828_1100,179.1
20250828_1200,175
20250828_1300,178.4
20250828_1400,174.6
20250828_1500,178.8
20250828_1600,174.9
20250828_1700,179
20250828_1800,180.1
20250828_1900,175.9
20250828_2000,179.3
20250828_2100,176
20250828_2200,176.3
20250828_2300,179.2
20250829_0000,179
20250829_0100,179.3
20250829_0200,179.6
20250829_0300,180.1
20250829_0400,179.9
20250829_0500,179.9
20250829_0600,178.7
20250829_0700,179.4
20250829_0800,178
20250829_0900,179.6
20250829_1000,179.3
20250829_1100,179.2
20250829_1200,179.1
20250829_1300,178.8
20250829_1400,179.1
20250829_1500,179
20250829_1600,178.9
20250829_1700,179.1
20250829_1800,179.9
20250829_1900,179.9
20250829_2000,179.8
20250829_2100,180.2
20250829_2200,179.8
20250829_2300,180.1
20250830_0000,179.1
20250830_0100,179.8
20250830_0200,179.2
20250830_0300,179.1
20250830_0400,179.3
20250830_0500,179.7
20250830_0600,178.2
20250830_0700,179
20250830_0800,180
20250830_0900,180
20250830_1000,179.3
20250830_1100,178.9
20250830_1200,178.9
20250830_1300,178.8
20250830_1400,178.7
20250830_1500,178.6
20250830_1600,174.5
20250830_1700,178.8
20250830_1800,179.1
20250830_1900,178.9
20250830_2000,175.1
20250830_2100,175.9
20250830_2200,180.1
20250830_2300,180.4
20250831_0000,177.9
20250831_0100,178.6
20250831_0200,177.5
20250831_0300,178.3
20250831_0400,178.6
20250831_0500,178.6
20250831_0600,178.4
20250831_0700,179.4
20250831_0800,179.3
20250831_0900,178.5
20250831_1000,179.1
20250831_1100,179.6
20250831_1200,178.5
20250831_1300,177.7
20250831_1400,178
20250831_1500,179.4
20250831_1600,179.4
20250831_1700,179.4
20250831_1800,179.8
20250831_1900,179.5
20250831_2000,178.5
20250831_2100,179.5
20250831_2200,178.1
20250831_2300,179.5
20250901_0000,180
20250901_0100,179.9
20250901_0200,177.8
20250901_0300,178.5
20250901_0400,0
20250901_0500,178.6
20250901_0600,177.9
20250901_0700,178.3
20250901_0800,178.9
20250901_0900,180.1
20250901_1000,179.6
20250901_1100,177.8
20250901_1200,178
20250901_1300,179.6
20250901_1400,180.1
20250901_1500,177.9
20250901_1600,179.8
20250901_1700,179.2
20250901_1800,180
20250901_1900,179.7
20250901_2000,0
20250901_2100,0
20250901_2200,179.2
20250901_2300,178.3
20250902_0000,178.2
20250902_0100,178.1
20250902_0200,178
20250902_0300,178.5
20250902_0400,178.2
20250902_0500,178.2
20250902_0600,178.3
20250902_0700,178.1
20250902_0800,179.4
20250902_0900,180.1
20250902_1000,178.1
20250902_1100,178.5
20250902_1200,178.1
20250902_1300,177.6
20250902_1400,179.9
20250902_1500,178.2
20250902_1600,177.9
20250902_1700,178.1
20250902_1800,178.9
20250902_1900,178.9
20250902_2000,178.4
20250902_2100,178.3
20250902_2200,179.7
20250902_2300,178.7
20250903_0000,180.3
20250903_0100,179.6
20250903_0200,179.9
20250903_0300,178.4
20250903_0400,180.1
20250903_0500,179.5
20250903_0600,179.5
20250903_0700,178.9
20250903_0800,178.3
20250903_0900,179.2
20250903_1000,179.4
20250903_1100,176.3
20250903_1200,0
20250903_1300,177.2
20250903_1400,177.2
20250903_1500,177.2
20250903_1600,177.2
20250903_1700,177.2
20250903_1800,177.2
20250903_1900,177.2
20250903_2000,177.2
20250903_2100,177.2
20250903_2200,177.2
20250903_2300,177.2
20250904_0000,177.2
20250904_0100,177.2
20250904_0200,177.2
20250904_0300,177.2
20250904_0400,177.2
20250904_0500,177.2
20250904_0600,177.2
20250904_0700,177.2
20250904_0800,177.2
20250904_0900,177.2
20250904_1000,177.2
20250904_1100,177.2
20250904_1200,177.2
20250904_1300,177.2
20250904_1400,177.2
20250904_1500,177.2
20250904_1600,177.2
20250904_1700,177.2
20250904_1800,177.2
20250904_1900,177.2
20250904_2000,177.2
20250904_2100,177.2
20250904_2200,177.2
20250904_2300,177.2
20250905_0000,177.2
20250905_0100,177.2
20250905_0200,177.2
20250905_0300,177.2
20250905_0400,177.2
20250905_0500,177.2
20250905_0600,177.2
20250905_0700,177.2
20250905_0800,177.2
20250905_0900,177.2
20250905_1000,177.2
20250905_1100,177.2
20250905_1200,177.2
20250905_1300,177.2
20250905_1400,177.2
20250905_1500,177.2
20250905_1600,177.2
20250905_1700,177.2
20250905_1800,177.2
20250905_1900,177.2
20250905_2000,177.2
20250905_2100,177.2
20250905_2200,177.2
20250905_2300,177.2
20250906_0000,177.2
20250906_0100,177.2
20250906_0200,177.2
20250906_0300,177.2
20250906_0400,177.2
20250906_0500,177.2
20250906_0600,177.2
20250906_0700,177.2
20250906_0800,177.2
20250906_0900,177.2
20250906_1000,177.2
20250906_1100,177.2
20250906_1200,177.2
20250906_1300,177.2
20250906_1400,177.2
20250906_1500,177.2
20250906_1600,177.2
20250906_1700,177.2
20250906_1800,177.2
20250906_1900,177.2
20250906_2000,177.2
20250906_2100,177.2
20250906_2200,177.2
20250906_2300,177.2
20250907_0000,177.2
20250907_0100,177.2
20250907_0200,177.2
20250907_0300,177.2
20250907_0400,177.2
20250907_0500,177.2
20250907_0600,177.2
20250907_0700,177.2
20250907_0800,177.2
20250907_0900,177.2
20250907_1000,177.2
20250907_1100,177.2
20250907_1200,177.2
20250907_1300,177.2
20250907_1400,177.2
20250907_1500,177.2
20250907_1600,177.2
20250907_1700,177.2
20250907_1800,177.2
20250907_1900,177.2
20250907_2000,177.2
20250907_2100,177.2
20250907_2200,177.2
20250907_2300,177.2
20250908_0000,177.2
20250908_0100,177.2
20250908_0200,177.2
20250908_0300,177.2
20250908_0400,177.2
20250908_0500,177.2
20250908_0600,177.2
20250908_0700,177.2
20250908_0800,177.2
20250908_0900,177.2
20250908_1000,177.2
20250908_1100,177.2
20250908_1200,177.2
20250908_1300,177.2
20250908_1400,177.2
20250908_1500,177.2
20250908_1600,177.2
20250908_1700,177.2
20250908_1800,177.2
20250908_1900,177.2
20250908_2000,177.2
20250908_2100,177.2
20250908_2200,177.2
20250908_2300,177.2
20250909_0000,177.2
20250909_0100,177.2
20250909_0200,177.2
20250909_0300,177.2
20250909_0400,177.2
20250909_0500,177.2
20250909_0600,177.2
20250909_0700,177.2
20250909_0800,177.2
20250909_0900,177.2
20250909_1000,177.2
20250909_1100,177.2
20250909_1200,177.2
20250909_1300,177.2
20250909_1400,0
20250909_1500,177.2
20250909_1600,177.2
20250909_1700,177.2
20250909_1800,177.2
20250909_1900,177.2
20250909_2000,177.2
20250909_2100,177.2
20250909_2200,177.2
20250909_2300,177.2
20250910_0000,177.2
20250910_0100,177.2
20250910_0200,177.2
20250910_0300,177.2
20250910_0400,177.2
20250910_0500,177.2
20250910_0600,177.2
20250910_0700,177.2
20250910_0800,177.2
20250910_0900,177.2
20250910_1000,177.2
20250910_1100,177.2
20250910_1200,177.2
20250910_1300,177.2
20250910_1400,177.2
20250910_1500,177.2
20250910_1600,177.2
20250910_1700,177.2
20250910_1800,177.2
20250910_1900,177.2
20250910_2000,177.2
20250910_2100,177.2
20250910_2200,177.2
20250910_2300,177.2
20250911_0000,177.2
20250911_0100,177.2
20250911_0200,177.2
20250911_0300,177.2
20250911_0400,177.2
20250911_0500,177.2
20250911_0600,177.2
20250911_0700,177.2
20250911_0800,177.2
20250911_0900,177.2
20250911_1000,177.2
20250911_1100,177.2
20250911_1200,177.2
20250911_1300,177.2
20250911_1400,177.2
20250911_1500,177.2
20250911_1600,177.2
20250911_1700,177.2
20250911_1800,177.2
20250911_1900,177.2
20250911_2000,177.2
20250911_2100,177.2
20250911_2200,177.2
20250911_2300,177.2
20250912_0000,177.2
20250912_0100,177.2
20250912_0200,177.2
20250912_0300,177.2
20250912_0400,177.2
20250912_0500,177.2
20250912_0600,177.2
20250912_0700,177.2
20250912_0800,177.2
20250912_0900,177.2
20250912_1000,177.2
20250912_1100,177.2
20250912_1200,177.2
20250912_1300,177.2
20250912_1400,177.2
20250912_1500,177.2
20250912_1600,177.2
20250912_1700,177.2
20250912_1800,177.2
20250912_1900,177.2
20250912_2000,177.2
20250912_2100,177.2
20250912_2200,177.2
20250912_2300,177.2
20250913_0000,177.2
20250913_0100,177.2
20250913_0200,177.2
20250913_0300,177.2
20250913_0400,177.2
20250913_0500,177.2
20250913_0600,177.2
20250913_0700,177.2
20250913_0800,177.2
20250913_0900,177.2
20250913_1000,177.2
20250913_1100,177.2
20250913_1200,177.2
20250913_1300,177.2
20250913_1400,177.2
20250913_1500,177.2
20250913_1600,177.2
20250913_1700,177.2
20250913_1800,177.2
20250913_1900,177.2
20250913_2000,177.2
20250913_2100,177.2
20250913_2200,177.2
20250913_2300,177.2
20250914_0000,177.2
20250914_0100,177.2
20250914_0200,177.2
20250914_0300,177.2
20250914_0400,177.2
20250914_0500,177.2
20250914_0600,177.2
20250914_0700,177.2
20250914_0800,177.2
20250914_0900,177.2
20250914_1000,177.2
20250914_1100,177.2
20250914_1200,177.2
20250914_1300,177.2
20250914_1400,177.2
20250914_1500,177.2
20250914_1600,177.2
20250914_1700,177.2
20250914_1800,177.2
20250914_1900,177.2
20250914_2000,177.2
20250914_2100,177.2
20250914_2200,177.2
20250914_2300,177.2
20250915_0000,177.2
20250915_0100,177.2
20250915_0200,177.2
20250915_0300,177.2
20250915_0400,177.2
20250915_0500,177.2
20250915_0600,177.2
20250915_0700,177.2
20250915_0800,177.2
20250915_0900,177.2
20250915_1000,177.2
20250915_1100,177.2
20250915_1200,177.2
20250915_1300,177.2
20250915_1400,177.2
20250915_1500,177.2
20250915_1600,177.2
20250915_1700,177.2
20250915_1800,177.2
20250915_1900,177.2
20250915_2000,177.2
20250915_2100,177.2
20250915_2200,177.2
20250915_2300,177.2
20250916_0000,177.2
20250916_0100,177.2
20250916_0200,177.2
20250916_0300,177.2
20250916_0400,177.2
20250916_0500,177.2
20250916_0600,177.2
20250916_0700,177.2
20250916_0800,177.2
20250916_0900,177.2
20250916_1000,177.2
20250916_1100,177.2
20250916_1200,177.2
20250916_1300,177.2
20250916_1400,177.2
20250916_1500,177.2
20250916_1600,177.2
20250916_1700,177.2
20250916_1800,177.2
20250916_1900,177.2
20250916_2000,177.2
20250916_2100,177.2
20250916_2200,177.2
20250916_2300,177.2
20250917_0000,177.2
20250917_0100,177.2
20250917_0200,177.2
20250917_0300,177.2
20250917_0400,177.2
20250917_0500,177.2
20250917_0600,177.2
20250917_0700,177.2
20250917_0800,177.2
20250917_0900,177.2
20250917_1000,177.2
20250917_1100,177.2
20250917_1200,177.2
20250917_1300,177.2
20250917_1400,177.2
20250917_1500,177.2
20250917_1600,177.2
20250917_1700,177.2
20250917_1800,177.2
20250917_1900,177.2
20250917_2000,177.2
20250917_2100,177.2
20250917_2200,177.2
20250917_2300,177.2
20250918_0000,177.2
20250918_0100,177.2
20250918_0200,177.2
20250918_0300,177.2
20250918_0400,177.2
20250918_0500,177.2
20250918_0600,177.2
20250918_0700,177.2
20250918_0800,177.2
20250918_0900,177.2
20250918_1000,177.2
20250918_1100,177.2
20250918_1200,177.2
20250918_1300,177.2
20250918_1400,177.2
20250918_1500,177.2
20250918_1600,177.2
20250918_1700,177.2
20250918_1800,177.2
20250918_1900,177.2
20250918_2000,177.2
20250918_2100,177.2
20250918_2200,177.2
20250918_2300,177.2
20250919_0000,177.2
20250919_0100,177.2
20250919_0200,177.2
20250919_0300,177.2
20250919_0400,177.2
20250919_0500,177.2
20250919_0600,177.2
20250919_0700,177.2
20250919_0800,177.2
20250919_0900,177.2
20250919_1000,177.2
20250919_1100,177.2
20250919_1200,177.2
20250919_1300,177.2
20250919_1400,177.2
20250919_1500,177.2
20250919_1600,177.2
20250919_1700,177.2
20250919_1800,177.2
20250919_1900,177.2
20250919_2000,177.2
20250919_2100,177.2
20250919_2200,177.2
20250919_2300,177.2
20250920_0000,177.2
20250920_0100,177.2
20250920_0200,177.2
20250920_0300,177.2
20250920_0400,177.2
20250920_0500,177.2
20250920_0600,177.2
20250920_0700,177.2
20250920_0800,177.2
20250920_0900,177.2
20250920_1000,177.2
20250920_1100,177.2
20250920_1200,177.2
20250920_1300,177.2
20250920_1400,177.2
20250920_1500,177.2
20250920_1600,177.2
20250920_1700,177.2
20250920_1800,177.2
20250920_1900,177.2
20250920_2000,177.2
20250920_2100,177.2
20250920_2200,177.2
20250920_2300,177.2
20250921_0000,177.2
20250921_0100,177.2
20250921_0200,177.2
20250921_0300,177.2
20250921_0400,177.2
20250921_0500,177.2
20250921_0600,177.2
20250921_0700,177.2
20250921_0800,177.2
20250921_0900,177.2
20250921_1000,177.2
20250921_1100,177.2
20250921_1200,177.2
20250921_1300,177.2
20250921_1400,177.2
20250921_1500,177.2
20250921_1600,177.2
20250921_1700,177.2
20250921_1800,177.2
20250921_1900,177.2
20250921_2000,177.2
20250921_2100,177.2
20250921_2200,177.2
20250921_2300,177.2
20250922_0000,177.2
20250922_0100,177.2
20250922_0200,177.2
20250922_0300,177.2
20250922_0400,177.2
20250922_0500,177.2
20250922_0600,177.2
20250922_0700,177.2
20250922_0800,177.2
20250922_0900,177.2
20250922_1000,177.2
20250922_1100,177.2
20250922_1200,177.2
20250922_1300,177.2
20250922_1400,177.2
20250922_1500,177.2
20250922_1600,177.2
20250922_1700,177.2
20250922_1800,177.2
20250922_1900,177.2
20250922_2000,177.2
20250922_2100,177.2
20250922_2200,177.2
20250922_2300,177.2
20250923_0000,177.2
20250923_0100,177.2
20250923_0200,177.2
20250923_0300,177.2
20250923_0400,177.2
20250923_0500,177.2
20250923_0600,177.2
20250923_0700,177.2
20250923_0800,177.2
20250923_0900,177.2
20250923_1000,177.2
20250923_1100,177.2
20250923_1200,177.2
20250923_1300,177.2
20250923_1400,177.2
20250923_1500,177.2
20250923_1600,177.2
20250923_1700,177.2
20250923_1800,177.2
20250923_1900,177.2
20250923_2000,177.2
20250923_2100,177.2
20250923_2200,177.2
20250923_2300,177.2
20250924_0000,177.2
20250924_0100,177.2
20250924_0200,177.2
20250924_0300,177.2
20250924_0400,177.2
20250924_0500,177.2
20250924_0600,177.2
20250924_0700,177.2
20250924_0800,177.2
20250924_0900,177.2
20250924_1000,177.2
20250924_1100,177.2
20250924_1200,177.2
20250924_1300,177.2
20250924_1400,177.2
20250924_1500,177.2
20250924_1600,177.2
20250924_1700,177.2
20250924_1800,177.2
20250924_1900,177.2
20250924_2000,177.2
20250924_2100,177.2
20250924_2200,177.2
20250924_2300,177.2
20250925_0000,177.2
20250925_0100,177.2
20250925_0200,177.2
20250925_0300,177.2
20250925_0400,177.2
20250925_0500,177.2
20250925_0600,177.2
20250925_0700,177.2
20250925_0800,177.2
20250925_0900,177.2
20250925_1000,177.2
20250925_1100,177.2
20250925_1200,177.2
20250925_1300,177.2
20250925_1400,177.2
20250925_1500,177.2
20250925_1600,177.2
20250925_1700,177.2
20250925_1800,177.2
20250925_1900,177.2
20250925_2000,177.2
20250925_2100,177.2
20250925_2200,177.2
20250925_2300,177.2
20250926_0000,177.2
20250926_0100,177.2
20250926_0200,177.2
20250926_0300,177.2
20250926_0400,177.2
20250926_0500,177.2
20250926_0600,177.2
20250926_0700,177.2
20250926_0800,177.2
20250926_0900,177.2
20250926_1000,177.2
20250926_1100,177.2
20250926_1200,177.2
20250926_1300,177.2
20250926_1400,177.2
20250926_1500,177.2
20250926_1600,177.2
20250926_1700,177.2
20250926_1800,177.2
20250926_1900,177.2
20250926_2000,177.2
20250926_2100,177.2
20250926_2200,177.2
20250926_2300,177.2
20250927_0000,177.2
20250927_0100,177.2
20250927_0200,177.2
20250927_0300,177.2
20250927_0400,177.2
20250927_0500,177.2
20250927_0600,177.2
20250927_0700,177.2
20250927_0800,177.2
20250927_0900,177.2
20250927_1000,177.2
20250927_1100,177.2
20250927_1200,177.2
20250927_1300,177.2
20250927_1400,177.2
20250927_1500,177.2
20250927_1600,177.2
20250927_1700,177.2
20250927_1800,177.2
20250927_1900,177.2
20250927_2000,177.2
20250927_2100,177.2
20250927_2200,177.2
20250927_2300,177.2
20250928_0000,177.2
20250928_0100,177.2
20250928_0200,177.2
20250928_0300,177.2
20250928_0400,177.2
20250928_0500,177.2
20250928_0600,177.2
20250928_0700,177.2
20250928_0800,177.2
20250928_0900,177.2
20250928_1000,177.2
20250928_1100,177.2
20250928_1200,177.2
20250928_1300,177.2
20250928_1400,177.2
20250928_1500,177.2
20250928_1600,177.2
20250928_1700,177.2
20250928_1800,177.2
20250928_1900,177.2
20250928_2000,177.2
20250928_2100,177.2
20250928_2200,177.2
20250928_2300,177.2
20250929_0000,177.2
20250929_0100,177.2
20250929_0200,177.2
20250929_0300,177.2
20250929_0400,177.2
20250929_0500,177.2
20250929_0600,177.2
20250929_0700,177.2
20250929_0800,177.2
20250929_0900,177.2
20250929_1000,177.2
20250929_1100,177.2
20250929_1200,177.2
20250929_1300,177.2
20250929_1400,177.2
20250929_1500,177.2
20250929_1600,177.2
20250929_1700,177.2
20250929_1800,177.2
20250929_1900,177.2
20250929_2000,177.2
20250929_2100,177.2
20250929_2200,177.2
20250929_2300,177.2
20250930_0000,177.2
20250930_0100,177.2
20250930_0200,177.2
20250930_0300,177.2
20250930_0400,177.2
20250930_0500,177.2
20250930_0600,177.2
20250930_0700,177.2
20250930_0800,177.2
20250930_0900,177.2
20250930_1000,177.2
20250930_1100,177.2
20250930_1200,177.2
20250930_1300,177.2
20250930_1400,177.2
20250930_1500,177.2
20250930_1600,177.2
20250930_1700,177.2
20250930_1800,177.2
20250930_1900,177.2
20250930_2000,177.2
20250930_2100,177.2
20250930_2200,177.2
20250930_2300,177.2
20251001_0000,177.2
20251001_0100,177.2
20251001_0200,177.2
20251001_0300,177.2
20251001_0400,177.2
20251001_0500,177.2
20251001_0600,177.2
20251001_0700,177.2
20251001_0800,177.2
20251001_0900,177.2
20251001_1000,177.2
20251001_1100,177.2
20251001_1200,177.2
20251001_1300,177.2
20251001_1400,177.2
20251001_1500,177.2
20251001_1600,177.2
20251001_1700,177.2
20251001_1800,177.2
20251001_1900,177.2
20251001_2000,177.2
20251001_2100,177.2
20251001_2200,177.2
20251001_2300,177.2
20251002_0000,177.2
20251002_0100,177.2
20251002_0200,177.2
20251002_0300,177.2
20251002_0400,177.2
